id,name,type,sex,origin,genre,language,year,tracks,second year
Unap,Unapologetic by Rihanna,2,NA,NA,1,1,2012,14,NA
Unde,Under the Mistletoe by Justin Bieber,2,NA,NA,13,1,2011,11,NA
Unor,Unorthodox Jukebox by Bruno Mars,2,NA,NA,1,1,2013,10,NA
UpAl,Up All Night by One Direction,2,NA,NA,1,1,2012,13,NA
UPSA,UPSAHL,1,1,2,NA,NA,NA,NA,NA
Ursu,Ursula Yancy,1,2,2,NA,NA,NA,NA,NA
V,V (BTS),1,2,10,NA,NA,NA,NA,NA
ValB,Val Blatvatnik,1,NA,NA,NA,NA,NA,NA,NA
ValerieSi,Valerie Simpson,1,1,2,NA,NA,NA,NA,NA
Vict,Victoria Monét,1,1,2,NA,NA,NA,NA,NA
Vinc,Vincent Stein (Beatzarre),1,2,3,NA,NA,NA,NA,NA
Vince,Vince Nantes,1,2,2,NA,NA,NA,NA,NA
VincentPo,Vincent Pontare,1,2,9,NA,NA,NA,NA,NA
Vinn,Vinny Venditto,1,2,2,NA,NA,NA,NA,NA
VinRo,Vin Rock,1,2,2,NA,NA,NA,NA,NA
Viny,Vinylz,1,2,2,NA,NA,NA,NA,NA
Vory,Vory,1,2,2,NA,NA,NA,NA,NA
WallyBr,Wally Bryson,1,2,2,NA,NA,NA,NA,NA
WalterAf,Walter Afanasieff,1,2,10,NA,NA,NA,NA,NA
WalterKe,Walter Kent,1,2,2,NA,NA,NA,NA,NA
WalterMu,Walter Murphy,1,2,2,NA,NA,NA,NA,NA
WalterRo,Walter Rollins,1,2,2,NA,NA,NA,NA,NA
watt,watt,1,2,2,NA,NA,NA,NA,NA
WayneHe,Wayne Hector,1,2,1,NA,NA,NA,NA,NA
WayneSe,Wayne Sermon,1,2,2,NA,NA,NA,NA,NA
Wend,Wendy Rene,1,1,1,NA,NA,NA,NA,NA
WHEN,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2,NA,NA,5,1,2019,14,2020
Will,Wille Erik Hugo Tannergard,1,NA,NA,NA,NA,NA,NA,NA
WillCh,Will Champion,1,2,1,NA,NA,NA,NA,NA
william,will i am,1,2,2,NA,NA,NA,NA,NA
WilliamAt,William Attaway,1,2,2,NA,NA,NA,NA,NA
WillyWi,Willy Will,1,2,2,NA,NA,NA,NA,NA
Wins,Winston Marshall,1,2,1,NA,NA,NA,NA,NA
Wolf,Wolfgang Düren,1,2,3,NA,NA,NA,NA,NA
Wonder,9th Wonder,1,2,2,NA,NA,NA,NA,NA
wond,wonder note (JPN),1,NA,NA,NA,NA,NA,NA,NA
Wonde,Wonderland,1,NA,NA,NA,NA,NA,NA,NA
x,x by Ed Sheeran,2,NA,NA,1,1,2014,12,NA
YEBB,YEBBA,1,1,2,NA,NA,NA,NA,NA
Yode,Yodelice,1,2,5,NA,NA,NA,NA,NA
YoGu,Yoon Guitar,1,2,10,NA,NA,NA,NA,NA
Yoji,Yoji Kubota,1,2,10,NA,NA,NA,NA,NA
Yojir,Yojiro Noda,1,2,10,NA,NA,NA,NA,NA
YoMC,Young MC,1,2,1,NA,NA,NA,NA,NA
Yosh,Yoshitaka Taira,1,2,10,NA,NA,NA,NA,NA
YoungFy,Young Fyre,1,2,2,NA,NA,NA,NA,NA
YoungTh,Young Thug,1,2,2,NA,NA,NA,NA,NA
Yout,Youth case,1,NA,NA,NA,NA,NA,NA,NA
youw,youwhich,1,2,10,NA,NA,NA,NA,NA
YuEx,Yung Exclusive,1,2,2,NA,NA,NA,NA,NA
YuNa,Yukimi Nagano,1,1,9,NA,NA,NA,NA,NA
Yung,Yung Ladd,1,2,2,NA,NA,NA,NA,NA
Yusu,Yusuke Kato,1,2,10,NA,NA,NA,NA,NA
Yuta,Yuta Bandoh,1,2,10,NA,NA,NA,NA,NA
YuYa,Yutaka Yamada,1,2,10,NA,NA,NA,NA,NA
Zaca,Zacari,1,2,2,NA,NA,NA,NA,NA
ZAYN,ZAYN,1,2,1,NA,NA,NA,NA,NA
Zedd,Zedd,1,2,10,NA,NA,NA,NA,NA
